Country Name,Year,PM25,PrimarySchoolGross,LifeExpectancy,GDPperCap,ForestArea,EnergyUse,ExportofGnS,RenewableElectricty,WomenParliament,PopulationDensity,LivestockProduction
Channel Islands,2015,,,79.2,61847.8212238857,5.15151515151515,,,,,825.525252525253,
Chile,2015,24.2782298076617,101.712509155273,77.689,13433.9202987032,23.7245368895995,1968.30286182049,29.1910794903324,43.6470681836264,15.8333333333333,24.333348398175,100.46
China,2015,50.832537964484,96.340011477005,74.365,8175.33285077393,22.3998214356282,2175.1544486832,20.9390642234326,23.8649488788885,23.6228455559311,146.977949259981,100.66
Cote d'Ivoire,2015,61.954609777616,85.262803745883,56.731,1814.71855088017,10.6954402515723,383.892794978009,27.3553887828515,15.5245638200184,9.16334661354582,79.3910125786164,98.87
Cameroon,2015,51.9499452409616,117.753568320161,57.764,1415.00009710569,43.6218400287703,402.983607731397,20.9891496295315,54.888541014402,31.1111111111111,48.1551352837892,97.71
"Congo, Dem. Rep.",2015,28.461870876218,102.056510925293,56.931,495.826633014883,58.0764076663505,358.542081264932,26.0071219054555,97.9230511503239,8.94308943089431,35.7449244613043,100.25
"Congo, Rep.",2015,30.5591063026375,,62.222,2439.35189403696,64.4655929721816,552.356622008088,40.8570487934502,40.7703971119134,7.35294117647059,14.9270307467057,107.51
Colombia,2015,17.6079787372288,115.497077941895,73.172,6248.51490534512,54.1997836863452,887.262025874734,15.6502115094968,58.8415695455239,19.8795180722892,42.3343307796305,101.26
Comoros,2015,11.9089280291946,,62.721,1329.37048235986,18.8662009672219,,10.1361983069761,0.0,3.03030303030303,390.479312197743,99.84
Cabo Verde,2015,51.4204136901671,105.850444928795,70.444,3415.06266730931,10.9727047146402,,41.1352016327173,20.2655352418182,20.8333333333333,127.144913151365,99.54
Costa Rica,2015,17.6636155108417,103.75464630127,77.516,11714.7105980732,57.8345084214649,1024.45144520777,29.9956578647983,98.3893821679615,33.3333333333333,94.360321190756,100.4
Caribbean small states,2015,25.0874236712079,99.7156524658203,68.7738950713042,14497.5393236017,90.1484341323303,,,5.71550269697614,20.88772845953,10.8253252516181,100.0
Cuba,2015,21.4005165459257,103.193222045898,75.573,7727.91997207998,30.5859750240154,977.911020303909,17.1473888133975,3.95529376971609,48.8562091503268,108.309942363112,95.73
Curacao,2015,,,72.373,19361.8129630226,0.157657657657658,15175.8915126441,68.4941165656232,16.6400911161731,,355.810810810811,
Cayman Islands,2015,,,75.714,76379.2098777987,53.0,,,0.0,,256.841666666667,
Cyprus,2015,16.9122147785325,99.3001174926758,79.153,23088.44140625,18.6915584415584,1677.40248205105,70.0173031293258,8.81164534627261,12.5,131.980735930736,99.64
Czechia,2015,17.8128111083862,96.9615478515625,75.7,17931.5987670768,34.5601606009584,3982.18836315647,80.0125671431762,12.7511920087732,20.0,136.589288952208,100.26
Germany,2015,12.8253525089793,102.702461242676,78.3,41929.7549110722,32.7323281545606,3780.85027551891,42.5853976151835,30.0329009777745,36.4500792393027,234.152986871524,100.45
Djibouti,2015,45.1648934739259,,60.43,2376.12554719873,0.241587575496117,,145.421307480105,0.280112044817927,12.7272727272727,44.0169542709232,77.91
Dominica,2015,21.0213905070044,103.668965517241,67.755,8282.59874702141,63.8266666666667,,,23.5294117647059,21.875,93.88,99.89
Denmark,2015,10.2267270069046,100.882141113281,78.8,53094.0133607574,15.617,2847.9879109495,55.8143215733858,65.4356254319281,37.4301675977654,142.087075,99.89
Dominican Republic,2015,19.9571847572804,112.013491719354,69.7,6800.95309395474,43.5448147381494,797.923170664734,24.0368347236543,7.79689766767102,20.7650273224044,215.997288346098,101.17
Algeria,2015,25.6188658260447,109.584787441309,73.992,4685.05902729002,0.821247986241997,1414.49702064392,20.5281416810455,0.474606819965697,31.6017316017316,16.8026368106356,97.56
East Asia & Pacific (excluding high income),2015,41.247982713486,100.997650146484,72.2802232501628,6589.77076427461,30.2211269975806,1743.43428058207,24.6115219683421,23.636944720368,19.7626654495664,128.613801730869,100.0
Early-demographic dividend,2015,52.634264149191,104.654136657715,67.6287429970704,3174.36962020929,23.1145831227005,860.92823065967,23.8614757371639,17.9603117030409,22.1625127397387,95.7429697331358,100.0
East Asia & Pacific,2015,38.662681585848,101.045478820801,73.0746323432403,9691.70576095154,26.9760461602674,2000.6809777292,29.8093262229238,20.4557419232614,19.2873741285825,94.0667650140412,100.0
Europe & Central Asia (excluding high income),2015,25.6953593237258,99.9769515991211,70.1671322426093,6291.45594655745,10.9434320636392,1765.59616077048,29.5545530954831,22.6149265880961,19.1535150645624,40.616709392448,100.0
Europe & Central Asia,2015,16.7917782026538,100.50414276123,74.1157137558162,22702.8228380066,38.4227676321406,3046.90565440821,41.6324706099009,28.5777277336116,25.743119266055,33.0676117815085,100.0
Ecuador,2015,20.1729639726852,101.055189173942,73.816,5976.1596805651,51.6153164760831,936.659126017204,22.754485726599,52.5586897880539,41.6058394160584,65.4945442100177,98.79
"Egypt, Arab Rep.",2015,67.6489631610219,,67.809,3306.98159414141,0.0486413179968858,810.817127279737,13.1838454928598,8.40123221374128,,100.052581244663,99.65
Euro area,2015,13.3172582803667,101.96607208252,78.9354902878033,34471.1747135027,38.2886443231227,3311.38867059749,45.111949143893,29.6972410137971,29.6923762817655,125.417955535534,100.0
Eritrea,2015,41.1496360897538,82.3669509887695,63.856,,8.84524597758958,271.621174865657,,6.28413284132841,22.0,25.6468528978016,99.15
Spain,2015,11.2555313002962,102.144233703613,80.1,25982.4416197775,37.1275324670126,2552.40125248088,33.2986849561039,35.7115563292288,41.1428571428571,92.907597351004,99.8
Estonia,2015,7.18496063252666,97.1191482543945,73.2,17722.1557669523,55.6938118242466,3695.11919135189,76.0344602333505,15.4271777690185,23.7623762376238,30.26011042098,101.64
Ethiopia,2015,31.4436090208599,94.0857534729235,60.962,597.912113218663,15.4478434691779,380.062892430497,9.36331359735926,91.4725968436155,38.7568555758684,92.0367822337439,101.5
European Union,2015,14.4154231988792,101.410186767578,77.8289422426931,30771.6568591261,39.5948492950283,3176.28838380569,46.2609007026953,30.4118007906966,28.2665438354061,111.034208891564,100.0
Fragile and conflict affected situations,2015,47.3622831035329,90.6384201049805,58.6284408840976,1663.16200127279,23.6598244181023,569.339496775734,22.7800306450117,27.9601984017452,18.8258537962179,43.5534678248018,100.0
Finland,2015,5.62500854589343,99.5672302246094,78.7,42560.3456767103,73.7356454213418,5921.59681653244,35.7815711349623,44.5011880639659,41.5,18.0301108880919,100.7
Fiji,2015,11.9373871022014,99.3576818152788,64.199,5097.53106864695,60.5703338806787,,,47.8345355513028,16.0,50.2779419813903,112.4
France,2015,11.3442976642006,101.989639282227,79.2,36702.4323733379,31.2385193431673,3799.19260526718,31.6934947262689,16.6912500883769,26.1698440207972,123.477636144355,100.2
Faroe Islands,2015,,,79.5,52637.1903526574,0.0573065902578797,,53.2164924640527,60.0953895071542,,35.0279369627507,100.19
"Micronesia, Fed. Sts.",2015,12.6065611670905,93.5670535707402,62.499,2853.07643587028,91.8142857142857,,27.7262783827311,4.63703703703704,0.0,155.308571428571,100.2
Gabon,2015,30.7390246342706,,64.221,7047.12654634355,91.5512089106221,2550.96047927478,46.0320085043705,38.1134575569358,14.1666666666667,7.92094151434005,100.68
United Kingdom,2015,10.4602728529493,100.204040527344,79.2,45255.3449216209,13.0409622618113,2774.79682774608,27.8790736176463,25.4710311062464,29.3846153846154,269.036498160625,100.47
Georgia,2015,20.3304736500391,107.800106850779,68.482,4086.6223465965,40.6159159591308,1259.15997860484,40.1372493342596,78.037108834118,11.3333333333333,65.1750586094685,102.78
Ghana,2015,68.0112284884927,103.213138177351,61.317,1722.77282833606,34.6332073481586,329.310413380585,33.8317048233696,50.8573529411765,10.9090909090909,126.114388678914,101.47
Gibraltar,2015,,,79.929,,0.0,6357.37503902618,,0.0,,3319.3,
Guinea,2015,54.2776680884158,,56.634,747.356966759448,26.0011395083835,,21.4968719824351,78.8746543860741,21.9298245614035,47.8881246947745,99.02
"Gambia, The",2015,63.7503934261079,83.6767800021667,61.677,619.536364296461,26.8122529644269,,15.5708485829147,1.61640740418875,9.43396226415094,219.815118577075,102.61
Guinea-Bissau,2015,56.920191943344,,57.887,645.066837207039,71.9135846372688,,25.0467119622253,1.91938579654511,13.7254901960784,63.5297652916074,98.88
Equatorial Guinea,2015,38.4946753401213,47.5486488342285,59.115,9068.91003238645,88.7778966131907,1329.54186375437,56.6584738218082,9.77675134719015,24.0,51.8332620320856,105.64
Greece,2015,17.2372072771469,99.8291091918945,78.5,17980.7298238137,30.27,2148.04707916151,32.1863593046186,28.7272622122836,19.6666666666667,83.947889837083,99.73
Grenada,2015,25.177742151728,111.623080116231,72.39,8694.12438005692,52.0588235294118,,,0.752932091317149,33.3333333333333,337.282352941176,95.98
Greenland,2015,6.14469039341254,,69.44,44536.3549705377,0.0005359970763795,,37.5798451272169,75.3335980251687,,0.136713363381654,
Guatemala,2015,27.4004163899267,103.756960177093,68.306,3893.50533299068,33.4621127286301,787.263517462421,19.8299071093932,60.4650226902988,13.9240506329114,149.045754012691,99.75
Guam,2015,10.7767958943295,,72.692,35165.7014644795,46.2962962962963,,18.0720813933437,1.79760629627905,,305.37962962963,
Guyana,2015,25.8352498994325,,64.214,5640.41560569466,93.7838963677927,,,6.7408082067015,30.4347826086957,3.85461518923038,100.89
High income,2015,14.6228154837683,100.839988708496,76.782940393782,36586.4346902662,36.0214181466183,4665.07983411652,30.690172481613,21.1058406562497,25.3509863159765,26.2841461617825,100.0
"Hong Kong SAR, China",2015,,105.131520708188,81.36,42432.1619740441,,2030.16882885741,195.89760161449,0.207020867871898,,6944.09523809524,96.19
Honduras,2015,24.6931989438968,89.2421539364839,68.966,2271.20265980349,57.7695057645902,659.394073401803,45.1667574562581,45.9164363877528,25.78125,82.5570202877826,100.52
Heavily indebted poor countries (HIPC),2015,43.5867398626593,97.9590301513672,59.538785831495,917.296109229182,27.9742509755845,392.044750068991,22.0026634502212,61.7574073364891,23.8495575221239,37.9189176723804,100.0
Croatia,2015,20.1718710437292,99.4907684326172,74.3,12283.7840620053,34.3435065399185,2018.54259233172,45.4311091839526,67.3059721126019,15.2317880794702,74.1856371953399,96.31
Haiti,2015,21.5058632915395,,60.607,1411.12684746796,13.1658200290276,400.138818358845,11.767746984448,8.26923076923077,4.21052631578947,381.830261248186,99.8
Hungary,2015,17.9802501362595,100.827682495117,72.3,12782.9412577973,22.5818540433925,2571.15090547951,87.4348841373907,10.6358036890646,10.1010101010101,107.360891957046,101.36
IBRD only,2015,45.7884899014967,105.501106262207,70.5561663133909,5546.04775275527,33.8931160757313,1501.83616353311,24.7293934052002,23.7186179245687,21.5915664973967,66.0751142241427,100.0
IDA & IBRD total,2015,47.1276568166284,100.988311767578,68.0463893916416,4474.43525326247,32.0325296196315,1238.0083348674,24.1709464600408,24.4825365338123,21.1115133960898,65.3794503123962,100.0
IDA total,2015,51.0361568100881,93.3256301879883,60.6441130690409,1350.30758062231,26.8252070562707,388.504204628925,18.2853741506942,41.4600606681242,20.4924148221835,63.4324586140116,100.0
IDA blend,2015,62.2537310344529,83.1113510131836,58.8012430077867,1947.85246838642,31.0933993080332,445.12992695976,,28.6569609715635,17.269544924154,115.689153675963,100.0
Indonesia,2015,18.6712786457665,107.983525766989,67.584,3288.22269725538,50.6135490506354,698.660737586188,21.1601792598059,13.6593504639543,17.1171171171171,139.438934572699,99.13
IDA only,2015,44.8893258291093,98.4274673461914,61.6720461593445,1023.43894668408,25.7986846904448,353.476098137845,21.4384031845292,52.3626655258809,21.3653603034134,50.864452516561,100.0
Isle of Man,2015,,,78.62,84753.5187422732,6.07017543859649,,,,,146.654385964912,
India,2015,73.810991410386,113.541786193848,67.827,1583.99815907985,23.8222246139668,622.339883988149,19.8131891564045,14.8948527456761,11.9705340699816,446.666542669658,99.84
Not classified,2015,,,,,,,,,,,
Ireland,2015,8.81158216131006,101.184638977051,79.6,64250.1385181257,10.9547104078966,2825.9812059763,126.687521960845,28.5989753307366,16.2650602409639,68.2531136594571,100.23
"Iran, Islamic Rep.",2015,38.6980329606897,104.115409851074,74.072,4952.73355532178,6.56449077826076,2736.74412885975,18.7208345068656,5.11239590497197,3.10344827586207,50.7253137356025,97.34
Iraq,2015,44.6439888371463,,67.771,4440.14189252367,1.90036118379833,998.349545341439,34.5141464410956,3.79053022037966,26.5243902439024,86.5194942505436,98.43
Iceland,2015,5.73328095255678,98.6862182617188,81.2,53505.6964079339,0.480399002493766,16910.7212326475,51.3347744437234,99.9873929464333,41.2698412698413,3.29990024937656,100.27
Israel,2015,22.1043027343095,97.7587738037109,80.1,36213.1041481958,7.62476894639556,2607.84399987972,30.8618661959764,2.06055180145113,26.6666666666667,387.250462107209,100.16
Italy,2015,17.7600165229672,100.37190246582,80.3,30639.8829751432,31.4390060801169,2533.02354460955,29.144111052532,38.993960981367,30.952380952381,203.672434549131,101.51
Jamaica,2015,16.8646376023948,92.1031527692369,70.1,5339.30718256806,53.320406278855,903.435894725802,,7.1475012130034,12.6984126984127,258.775069252078,98.27
Jordan,2015,32.1142375115077,,73.125,4042.75678097555,1.09822031989187,903.433667037898,36.5444370225267,1.21431953285286,12.0,107.509900878576,96.91
Japan,2015,12.8685359282927,102.41911315918,80.75,34960.6393843385,68.4334705075446,3400.59271053608,17.4367598376529,14.178795710626,9.47368421052632,348.809327846365,99.63
Kazakhstan,2015,22.5590495991917,95.0759557064159,67.234,10196.1226255982,1.22549031373856,3050.9438545054,28.5167080072354,10.3259180252933,26.1682242990654,6.69858465755454,99.99
Kenya,2015,24.7760612569464,104.780090332031,60.27,1489.11959777284,6.16780662377195,530.458901047223,15.1287339034504,85.6406490705556,19.7142857142857,82.4529008736797,108.91
Kyrgyz Republic,2015,29.7484121402712,98.0889255070076,66.7,1105.65193844261,6.52664233576642,659.12770366868,35.1896004872594,85.1320030698388,19.1666666666667,31.4913242961418,99.9
Cambodia,2015,21.599028896344,103.759672683505,66.893,1547.32010444393,50.117946974847,379.745573981888,55.9812203124044,48.5870786516854,20.3252032520325,88.5069737140267,98.54
Kiribati,2015,10.6201442272271,105.430103966625,64.035,1639.85274740652,1.45679012345679,,13.9574518328745,16.207322089675,8.69565217391304,144.216049382716,100.05
St. Kitts and Nevis,2015,8.17910001090095,117.220672607422,67.764,20328.8003530109,42.3076923076923,,,4.50787851107559,13.3333333333333,181.103846153846,103.7
"Korea, Rep.",2015,26.2899620146574,100.062088012695,79.0,30171.7906545222,65.0315562625071,5239.00345362778,40.9681314540182,2.59846041402281,16.3333333333333,523.525547744882,101.56
Kuwait,2015,64.5479644305319,101.798934825921,78.099,29882.2126495698,0.350729517396184,9731.54449633626,53.7653724505163,0.007453725398313,1.53846153846154,215.183726150393,92.9
Latin America & Caribbean (excluding high income),2015,17.6413126814833,109.20433807373,71.644444331865,8308.73911709951,47.6416226767328,1300.85400884582,19.9692022765561,50.6458402848368,29.7222222222222,30.7974052455631,100.0
Lao PDR,2015,20.1670988613747,114.302879123065,64.61,2121.01339097363,72.6516464471404,602.339548780014,33.9522573081909,98.1873389768127,25.0,29.4698656845754,111.79
Lebanon,2015,20.6861467732003,77.1609396441008,76.221,7714.1099998804,13.7174975562072,1284.15018153506,23.1396677268024,2.74690265486726,3.125,632.694916911046,100.5
Liberia,2015,51.1180873244019,89.990046454263,58.116,692.590082351257,80.6555232558139,,,21.5653057767237,10.958904109589,48.3744912790698,100.43
Libya,2015,36.08680012119,,68.584,7458.48917756374,0.123327687918433,3230.9775723301,22.2273741215145,0.020767241609128,15.9574468085106,3.71223103765757,104.98
St. Lucia,2015,23.9677087919965,95.2710037231445,70.015,10334.9860823918,34.0491803278688,,,0.308537063668453,16.6666666666667,286.729508196721,100.96
Latin America & Caribbean,2015,17.8278668027139,108.312019348145,71.7784259784363,8547.2373391789,47.1803657683013,1388.6984683666,22.4654827568352,50.7254477416191,27.9011099899092,30.8759165980304,100.0
Least developed countries: UN classification,2015,45.0317600641589,99.997428894043,61.2098122384621,982.894810600519,27.1009698861512,344.067149268728,20.123921634531,52.0299628551551,23.3097388332926,47.275728089177,100.0
Low income,2015,44.9279552924564,95.0947418212891,58.8319757876152,740.889503942237,21.4461955228468,339.607108661421,17.8332152711979,53.9308763545494,19.8469006721434,35.8607769920239,100.0
Liechtenstein,2015,,105.665420532227,80.9,167187.15730982,41.875,,,,20.0,234.3375,
Sri Lanka,2015,17.9117046245301,97.4508545353363,72.572,4057.7158346231,34.3951658507424,501.472734960701,19.8933838202255,48.4749658625398,4.88888888888889,338.810527846445,98.63
Lower middle income,2015,61.1144589246858,101.940551757812,65.5347330111702,1848.28029294397,30.2499872916399,550.054557611316,22.6323284403427,20.7965693931474,20.5093833780161,147.890413606845,100.0
Low & middle income,2015,48.7496729763595,101.003120422363,68.144090649306,4284.85686298442,28.171555722126,1139.0439058687,23.0450720576054,24.5688342190077,21.4646756954895,78.2111823740089,100.0
Lesotho,2015,25.8911063728927,105.217264805575,49.285,1121.19851342518,1.13702239789196,,42.8918037123102,99.9289201473972,25.0,69.321837944664,99.58
Late-demographic dividend,2015,38.6299466644001,99.789421081543,73.1317921766477,8331.63270803563,39.4619832288736,2187.20540043473,29.1377570625186,25.9011892024079,19.3653221181419,50.6711186110935,100.0
Lithuania,2015,11.3028578201847,101.542343139648,69.2,14269.8039878287,34.9082202713488,2420.60555053468,68.6043807818409,47.699168862761,23.4042553191489,46.4662250598563,102.01
Luxembourg,2015,10.3915303158858,97.4022521972656,80.0,105462.012584423,34.4538272103664,6548.75962101678,191.835449041844,67.3232104121475,28.3333333333333,221.251835336342,101.09
Latvia,2015,13.6554000536401,99.3933181762695,69.7,13321.9753140616,54.5011008083308,2155.8522069549,62.5955625575744,50.1850713898428,18.0,31.7792437366417,100.14
"Macao SAR, China",2015,,99.8024691358025,80.2,69902.9605741233,,,78.704970614381,,,21148.0263157895,81.89
St. Martin (French part),2015,,,76.316,,24.8,,,2.10837438423645,,747.38,
Morocco,2015,25.6535487891636,106.046255203021,71.172,3146.24780273438,12.7373739637015,563.603106638362,29.9958538899695,15.5367932083934,16.9620253164557,77.5433295989245,103.11
Monaco,2015,11.8411028968318,,82.821,170437.101188261,0.0,,,,20.8333333333333,18133.6951159349,
Moldova,2015,18.1478989162811,105.727652234967,65.595,2749.55137054338,11.7518248175182,1307.99462011084,31.8069217883307,4.73706825318129,21.7821782178218,98.7560678343838,102.03
Madagascar,2015,16.0777176618248,138.833200771878,61.785,445.320069480568,21.4779821244414,275.43076854299,28.3906461296836,46.4340425531915,20.5298013245033,43.7035097971812,100.17
Maldives,2015,10.8085614263778,99.0061090225564,77.485,9644.90655028145,2.73333333333333,,76.4277887724561,1.5101116576872,5.88235294117647,1427.18,100.39
"Middle East, North Africa, Afghanistan & Pakistan",2015,53.4997565186542,88.7086563110352,68.1955759101844,5125.68064083245,2.21827821025288,1580.3068725707,35.0479992796697,4.98875548601486,17.4583122789287,54.8954519831127,100.0
Mexico,2015,19.4864853369113,106.963432312012,71.883,10021.2386118827,34.1217160935209,1539.13826670827,34.1627726873238,15.2646075424702,42.3694779116466,62.2815946912215,99.87
Marshall Islands,2015,10.2729137216564,106.642495754433,63.419,3764.34426229508,52.2222222222222,,44.2421883505716,1.72945435044912,9.09090909090909,271.111111111111,
Middle income,2015,49.0920199097626,102.081848144531,68.9635867276572,4602.51682691609,29.6403935700911,1194.22928167944,23.1292235221348,24.3075933149487,21.8860950342882,87.4606316909979,100.0
North Macedonia,2015,31.8724776060607,96.8858184814453,73.5,5262.68671928674,39.4290245836638,1387.97962391811,48.7379999069691,35.929153382926,33.3333333333333,75.8298969072165,96.2
Mali,2015,74.1479908356132,70.5209747052129,56.808,838.11986940103,10.896663634352,,20.2239475938187,65.9308014673778,8.84353741496599,15.2378088658324,100.27
Malta,2015,13.6814730924333,100.305511474609,79.8,25529.6813337717,1.09375,1448.8722651887,108.732583735564,7.82592024539877,12.8571428571429,1388.1875,98.23
Myanmar,2015,29.9150539220144,,62.376,1166.73305547935,45.9246034176517,353.406826920047,,68.089969947408,12.6934984520124,78.2278679487965,101.25
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2015,53.2102621908258,,67.0724958813243,2802.63134980954,2.64142829449219,971.080844257739,19.4237623216375,8.9244782069064,18.0787589498807,63.1299804385823,100.0
Montenegro,2015,22.5226135295586,101.203620910645,74.7,6421.00307345999,61.4869888475836,1599.59389155142,42.7283879053238,49.6503496503497,17.2839506172839,46.4424535315985,95.51
Mongolia,2015,33.6018162552522,97.8139824176106,66.02,3838.92126989984,9.10469149761818,1516.3411002122,44.1840502346828,4.04752403410122,14.4736842105263,1.94371713207737,114.07
Northern Mariana Islands,2015,10.0354064990389,,75.691,17665.1007493109,64.1086956521739,,52.967032967033,,,111.986956521739,
Mozambique,2015,21.5758950473476,114.82837357539,56.435,610.563774706589,48.2463948727078,385.146567058837,32.5722935328402,92.6551984877127,39.6,33.7592156463796,94.31
Mauritania,2015,83.0276343912381,96.699365333097,64.559,1554.94897871782,0.329911710488018,,30.1951447553349,13.4185763996129,25.1700680272109,3.84783060056272,101.31
Mauritius,2015,9.13027374403697,97.1186716587986,71.08,9630.5437837507,19.1787681522283,1136.14919149846,64.5652688880706,22.7630964297631,11.5942028985507,632.388082123185,99.87
Malawi,2015,25.0076393017599,139.547593190997,59.398,539.605363240686,26.0044548154434,,,99.1033497131894,16.6666666666667,181.221754348748,101.64
Malaysia,2015,16.9297330913892,95.6311535513474,72.9,9648.6797937523,59.2427940952671,2706.92696275778,69.4486908970754,11.1401917094649,10.3603603603604,95.0625414700959,100.59
North America,2015,8.08318973903406,100.262733459473,76.6521668475234,55285.5686917861,36.2838507057668,6879.60383224856,14.0101623142227,20.3158584811341,22.279792746114,19.7417224937758,100.0
Namibia,2015,22.11922822913,124.629282782131,56.845,4774.10650865775,8.49512322510901,716.980313790667,35.3708484097637,93.2322335025381,41.3461538461538,2.88391696728978,97.78
New Caledonia,2015,,,74.424,30858.7237060533,45.8708971553611,,18.0691662889356,14.0896454076623,,15.490590809628,111.55
Niger,2015,107.144665250434,70.8931423850977,57.971,485.662574175279,0.901397331649167,148.786532469365,14.2683699619368,2.14689265536723,13.2743362831858,15.741294702771,104.17
Nigeria,2015,77.1229282609024,25.5657563073792,51.626,2585.73360671797,24.6422807075332,319.580854421005,,14.3513717649672,5.55555555555556,209.352391932101,101.97
Nicaragua,2015,20.8100394575554,,70.067,2074.45620634731,32.4707495429616,611.876331871945,40.0837782888412,50.1023793931456,41.304347826087,51.100357320924,97.03
Netherlands,2015,13.1341450114978,106.059417724609,79.9,45793.8135434697,10.8354618354618,4298.59287050144,83.9918475345943,12.4230716884578,37.3333333333333,503.116216216216,101.64
Norway,2015,6.75214227846257,99.3740463256836,80.5,74809.9658049898,33.2456439881958,4930.48137593923,38.5751887349717,97.7069237474576,39.6449704142012,14.2079384825517,99.64
Nepal,2015,70.9361955250807,143.572010949657,66.146,875.543635474862,41.5907220090687,426.325523071049,10.2145885930146,,29.5492487479132,194.095772584583,98.1
Nauru,2015,5.64757051079538,99.080157695014,58.219,7747.25584993607,0.0,,71.5686274509804,0.661703887510339,5.26315789473684,547.7,99.76
New Zealand,2015,6.57020164227168,98.5381393432617,79.91,38665.3723018158,37.3955033990354,4422.74264118048,27.9337478332662,80.4649913849046,31.404958677686,17.5056017621815,101.66
OECD members,2015,13.8881671718144,102.903419494629,77.1700968333755,35779.9123271942,32.7403692505552,3987.38192220322,27.155257455402,23.5448938855798,27.8432940235859,37.5125065390958,100.0
Oman,2015,47.9189950499705,104.035346984863,77.87,18808.3077921839,0.0096930533117932,6027.44597600521,49.652560938135,0.0127586838410353,1.17647058823529,13.5214701130856,93.67
Other small states,2015,19.6115523816312,102.499816894531,69.1011457160786,10359.1182462574,29.8062428418201,,68.4989969964074,56.6659756614205,18.1367690782953,42.6214772665297,100.0
Pakistan,2015,68.0068767608943,71.7399191116414,63.463,1380.47020838317,5.10144250726443,437.113254936443,9.97457095124036,33.1300832000575,20.5882352941176,281.873810450394,100.56
Panama,2015,14.7706187901647,96.205074799494,74.621,14082.6548434996,57.6215596330275,1024.97759926054,47.3866199170958,67.7590092277805,18.3098591549296,53.4273475445224,101.25
Peru,2015,32.8751693157181,102.787979125977,73.556,6231.71150338894,57.1832265625,743.011209215106,21.2873252858958,50.8549460114816,22.3076923076923,23.795,99.33
Philippines,2015,19.7079275985218,103.408354699272,66.271,2909.85818010301,23.5239963779052,499.070776259238,27.2080572390451,25.5285937898147,27.2413793103448,353.197813327967,101.67
Palau,2015,8.9368293884579,,66.11,16154.0532152373,89.1086956521739,,52.9240027509219,1.84130829800121,0.0,38.6304347826087,
Papua New Guinea,2015,16.8683385698187,,62.121,2484.5963398603,79.5486925319083,,,35.5026551913569,2.7027027027027,19.306730556905,100.48
Poland,2015,22.4139830731908,,73.5,12637.5220324406,30.7652111434077,2498.7740659386,47.1616367257527,14.1941386167427,27.3913043478261,124.061569613639,101.18
Pre-demographic dividend,2015,50.9041075965194,93.9909133911133,57.3354874589573,1524.98608713796,26.7097893087988,409.058034847693,19.586395968894,37.8909783185099,21.8431483578709,42.8676680117645,100.0
Puerto Rico (US),2015,6.74532317404656,100.338363647461,77.214,29242.041465085,55.6798196166855,,67.1949349700848,2.47120225762514,,398.55321307779,101.36
"Korea, Dem. People's Rep.",2015,42.5382454893687,,70.435,,50.96121584586,372.798087935995,,52.7077092858269,16.3027656477438,212.402209118844,99.44
Portugal,2015,9.64253451834766,106.229377746582,78.1,19215.7813014347,36.154994891142,2121.0872664787,40.6876664090066,48.6663487218619,34.7826086956522,113.072519583956,102.28
Paraguay,2015,10.4338184152061,,70.579,5879.33792308762,44.0446513969293,925.193411629783,34.7346586999493,,15.0,15.5023986911654,96.65
West Bank and Gaza,2015,30.4615510423627,96.3706500890533,72.512,3272.15432360708,1.6843853820598,,16.0623801208096,1.79744277330846,,709.317607973422,99.08
Pacific island small states,2015,12.3695082529369,106.393798828125,66.0896833030735,3722.7745565917,67.9968847352025,,,34.2342504669754,5.67567567567568,38.0995171339564,100.0
Post-demographic dividend,2015,12.223838361995,100.838203430176,77.8290339499762,40775.9479386213,32.0701788473438,4519.46724743435,28.383488271467,22.6754900092904,28.5652456178316,35.0358978994957,100.0
French Polynesia,2015,,,79.917,19166.9594761931,43.0596369922213,,19.613765074754,29.7448392352651,,80.0535868625756,110.92
Qatar,2015,97.7000280042596,101.073259958727,81.093,68985.2433380102,0.0,16427.7565434994,57.0615202477184,0.30323622255958,0.0,204.051958224543,122.69
Romania,2015,17.4955175712912,89.0534133911133,71.4,8977.01748158196,29.9937413073714,1598.69179785792,41.3491935848306,40.0862646313503,13.715710723192,86.1248956884562,100.01
Russian Federation,2015,12.9392509421972,98.3827760103169,65.92,9277.7138671875,49.7610630114301,4785.19572494067,28.703389442924,16.0860086328994,13.5555555555556,8.8320122221157,100.58
Rwanda,2015,31.2574810856465,137.243191055886,63.226,733.998629882494,10.9444669639238,350.169173195487,13.2317868359616,66.4007633587786,63.75,471.829023104986,105.23
South Asia,2015,71.9555511289278,112.902671813965,67.9485375694521,1570.54142462917,24.9530179084678,577.23417802909,19.6264627469068,15.3371588088427,17.9556517036236,459.325034807082,100.0
Saudi Arabia,2015,65.6121801282607,101.594836340679,76.583,23256.1549553531,0.454484134921779,7786.91651664863,31.4401316153804,0.0127345044562439,19.8675496688742,13.8700845238151,98.72
Sudan,2015,61.1105056197826,67.6649703979492,61.688,1292.37963867188,10.2836884368308,463.361659242171,6.42291092918573,65.5426534835594,30.5164319248826,21.4263549250535,99.75
Senegal,2015,70.740985096638,84.8970794677734,64.589,1218.00613555438,42.944787825274,296.775621300382,22.6771945016724,1.63358226933269,42.6666666666667,75.7976990598868,100.68
